#name	ftp_path	organism	assembly_level
K_oxy_11492_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/252/915/GCF_000252915.2_Ko11492-1_1.0	Klebsiella oxytoca	Contig
K_oxy_BRL6_2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/385/GCF_000507385.1_ASM50738v1	Klebsiella oxytoca	Contig
K_oxy_G54	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/607/265/GCF_000607265.1_Kleb_oxyt_G54_V1	Klebsiella oxytoca	Scaffold
K_oxy_KA_2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/527/215/GCF_000527215.1_KoxKA2v1.0	Klebsiella oxytoca	Contig
K_oxy_KONIH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/655/GCF_000714655.1_ASM71465v1	Klebsiella oxytoca	Complete Genome
K_oxy_MGH_28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/492/955/GCF_000492955.1_Kleb_oxyt_MGH_28_V1	Klebsiella oxytoca	Scaffold
K_oxy_MGH_42	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/492/815/GCF_000492815.1_Kleb_oxyt_MGH_42_V1	Klebsiella oxytoca	Scaffold
K_oxy_NBRC_105695	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/598/695/GCF_001598695.1_ASM159869v1	Klebsiella oxytoca	Contig
K_oxy_OK_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/527/235/GCF_000527235.1_KoxOK1v1.0	Klebsiella oxytoca	Contig
K_oxy_TDB_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/111/445/GCF_002111445.1_ASM211144v1	Klebsiella oxytoca	Scaffold
M_mor_F675	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/752/335/GCF_000752335.1_Morganella_morganii_F675	Morganella morganii	Scaffold
M_mor_H1r	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/633/515/GCF_000633515.1_ASM63351v1	Morganella morganii	Contig
M_mor_IS15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/530/115/GCF_000530115.1_IS15v1	Morganella morganii	Contig
M_mor_morganii_KT	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/286/435/GCF_000286435.2_ASM28643v2	Morganella morganii	Complete Genome
M_mor_morganii_NBRC_3848	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/598/895/GCF_001598895.1_ASM159889v1	Morganella morganii	Contig
M_mor_SC01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/755/GCF_000307755.2_ASM30775v2	Morganella morganii	Contig
P_mir_ATCC_29906	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/755/GCF_000160755.1_ASM16075v1	Proteus mirabilis	Scaffold
P_mir_BB2000	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/444/425/GCF_000444425.1_ASM44442v1	Proteus mirabilis	Complete Genome
P_mir_C05028	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/255/GCF_000313255.1_Version_1_for_Proteus_mirabilis_C05028_genome	Proteus mirabilis	Scaffold
P_mir_HI4320	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/965/GCF_000069965.1_ASM6996v1	Proteus mirabilis	Complete Genome
P_mir_PR03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/565/GCF_000372565.1_PM_version_1	Proteus mirabilis	Contig
P_mir_WGLW4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/297/835/GCF_000297835.1_Prot_mira_WGLW4_V1	Proteus mirabilis	Scaffold
P_mir_WGLW6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/297/815/GCF_000297815.1_Prot_mira_WGLW6_V1	Proteus mirabilis	Scaffold
Se_mar_AB42556419_isolate1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/935/GCF_000418935.1_S_marcescensAB42556419-isolate1-1.0	Serratia marcescens	Scaffold
Se_mar_BIDMC_44	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/521/925/GCF_000521925.1_Serr_marc_BIDMC_44_V1	Serratia marcescens	Scaffold
Se_mar_BIDMC_50	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/521/905/GCF_000521905.1_Serr_marc_BIDMC_50_V1	Serratia marcescens	Scaffold
Se_mar_BIDMC_80	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/633/715/GCF_000633715.1_Serr_marc_BIDMC_80_V1	Serratia marcescens	Scaffold
Se_mar_BIDMC_81	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/633/695/GCF_000633695.1_Serr_marc_BIDMC_81_V1	Serratia marcescens	Scaffold
Se_mar_EGD_HP20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/465/615/GCF_000465615.2_GS_De_Novo_Assembly	Serratia marcescens	Contig
Se_mar_H1q	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/633/335/GCF_000633335.1_ASM63333v1	Serratia marcescens	Contig
Se_mar_LCT_SM166	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/455/GCF_000442455.1_S.marcescens_LCT-SM166	Serratia marcescens	Scaffold
Se_mar_LCT_SM213	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/275/GCF_000264275.1_ASM26427v1	Serratia marcescens	Scaffold
Se_mar_LCT_SM262	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/375/GCF_000442375.1_S.marcescens_LCT-SM262	Serratia marcescens	Scaffold
Se_mar_marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/065/405/GCF_001065405.1_ASM106540v1	Serratia marcescens	Scaffold
Se_mar_marcescens_ATCC_13880	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/899/365/GCF_002899365.1_ASM289936v1	Serratia marcescens	Scaffold
Se_mar_marcescens_Db11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/215/GCF_000513215.1_DB11	Serratia marcescens	Complete Genome
Se_mar_MC458	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/915/GCF_000418915.1_S_marcescensMC458-1.0	Serratia marcescens	Scaffold
Se_mar_MC459	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/895/GCF_000418895.1_S_marcescensMC459-1.0	Serratia marcescens	Scaffold
Se_mar_MC460	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/875/GCF_000418875.1_S_marcescensMC460-1.0	Serratia marcescens	Scaffold
Se_mar_MC6000	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/855/GCF_000418855.2_S_marcescensMC6000-1.0	Serratia marcescens	Scaffold
Se_mar_MC6001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/835/GCF_000418835.1_S_marcescensMC6001-1.0	Serratia marcescens	Scaffold
Se_mar_MC620	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/815/GCF_000418815.1_S_marcescensMC620-1.0	Serratia marcescens	Scaffold
Se_mar_PH1a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/633/555/GCF_000633555.1_ASM63355v1	Serratia marcescens	Contig
Se_mar_sakuensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/595/GCF_002762595.1_ASM276259v1	Serratia marcescens	Scaffold
Se_mar_SM39	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/775/GCF_000828775.1_ASM82877v1	Serratia marcescens	Complete Genome
Se_mar_SMB2099	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/029/885/GCF_900029885.1_Sm_SMB2099	Serratia marcescens	Complete Genome
Se_mar_VGH107	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/205/GCF_000342205.1_SerMar_1.0	Serratia marcescens	Contig
Se_mar_W2_3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/365/GCF_000292365.1_ASM29236v1	Serratia marcescens	Contig
Se_mar_WW4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/425/GCF_000336425.1_ASM33642v1	Serratia marcescens	Complete Genome
St_cap_C87	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/705/GCF_000183705.1_ASM18370v1	Staphylococcus capitis	Scaffold
St_cap_capitis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/645/GCF_001028645.1_ASM102864v1	Staphylococcus capitis	Complete Genome
St_cap_CR01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/499/705/GCF_000499705.1_ScapHOJ_3778_PRJEB1494	Staphylococcus capitis	Scaffold
St_cap_QN1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/775/GCF_000263775.1_StacapQN11.0	Staphylococcus capitis	Contig
St_cap_SK14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/135/GCF_000174135.1_ASM17413v1	Staphylococcus capitis	Contig
St_cap_urealyticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/901/925/GCF_002901925.1_ASM290192v1	Staphylococcus capitis	Scaffold
St_cap_VCU116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/221/525/GCF_000221525.1_ASM22152v2	Staphylococcus capitis	Contig
St_hae_DNF00585	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/759/125/GCF_000759125.1_04_NF40_HMP2135v01	Staphylococcus haemolyticus	Contig
St_hae_JCSC1435	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/865/GCF_000009865.1_ASM986v1	Staphylococcus haemolyticus	Complete Genome
St_hae_R1P1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/465/GCF_000261465.1_ASM26146v1	Staphylococcus haemolyticus	Contig
St_hom_hominis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/850/375/GCF_002850375.1_ASM285037v1	Staphylococcus hominis	Complete Genome
St_hom_hominis_C80	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/685/GCF_000183685.1_ASM18368v1	Staphylococcus hominis	Scaffold
St_hom_hominis_ZBW5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/685/GCF_000269685.1_Stahom1.0	Staphylococcus hominis	Contig
St_hom_novobiosepticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/902/465/GCF_002902465.1_ASM290246v1	Staphylococcus hominis	Scaffold
St_hom_SK119	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/735/GCF_000174735.1_ASM17473v1	Staphylococcus hominis	Contig
St_hom_VCU122	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/085/GCF_000247085.1_ASM24708v2	Staphylococcus hominis	Contig
