#name	ftp_path	organism	assembly_level
Haloa_mar_ATCC_43049_GCF_000011085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/085/GCF_000011085.1_ASM1108v1	Haloarcula marismortui	Complete Genome
Haloa_mar_ATCC_43049_GCF_005310945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/310/945/GCF_005310945.1_ASM531094v1	Haloarcula marismortui	Complete Genome
Haloa_sin_ATCC_33800_GCF_018200015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/200/015/GCF_018200015.1_ASM1820001v1	Haloarcula sinaiiensis	Complete Genome
Haloa_tai_GCF_002844335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/844/335/GCF_002844335.1_ASM284433v1	Haloarcula taiwanensis	Complete Genome
Haloba_GCF_004799605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/799/605/GCF_004799605.1_ASM479960v1	Halobacterium salinarum	Complete Genome
Haloba_hub_GCF_001488575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/488/575/GCF_001488575.1_Halobacterium_hubeiense_JI20-1	Halobacterium hubeiense	Complete Genome
Haloba_litore_GCF_021233415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/233/415/GCF_021233415.1_ASM2123341v1	Halobacterium litoreum	Complete Genome
Haloba_nor_GCF_021233435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/233/435/GCF_021233435.1_ASM2123343v1	Halobacterium noricense	Complete Genome
Haloba_NRC_1_GCF_000006805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/805/GCF_000006805.1_ASM680v1	Halobacterium salinarum	Complete Genome
Haloba_R1_GCF_000069025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/025/GCF_000069025.1_ASM6902v1	Halobacterium salinarum	Complete Genome
Halobe_limi_GCF_004799685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/799/685/GCF_004799685.1_ASM479968v1	Halobellus limi	Complete Genome
Haloc_cell_GCF_003058365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/058/365/GCF_003058365.1_ASM305836v1	Halococcoides cellulosivorans	Complete Genome
Halod_for_GCF_001767315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/767/315/GCF_001767315.1_ASM176731v1	Halodesulfurarchaeum formicicum	Complete Genome
Halod_for_GCF_001886955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/955/GCF_001886955.1_ASM188695v1	Halodesulfurarchaeum formicicum	Complete Genome
Halof_ale_GCF_010692905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/692/905/GCF_010692905.1_ASM1069290v1	Haloferax alexandrinus	Complete Genome
Halof_gib_GCF_001190965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/965/GCF_001190965.1_ASM119096v1	Haloferax gibbonsii	Complete Genome
Halof_gib_GCF_014969745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/969/745/GCF_014969745.1_ASM1496974v1	Haloferax gibbonsii	Complete Genome
Halof_med_ATCC_33500_GCF_000306765_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/765/GCF_000306765.2_ASM30676v2	Haloferax mediterranei	Complete Genome
Halof_med_ATCC_33500_GCF_000685635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/685/635/GCF_000685635.1_ASM68563v1	Haloferax mediterranei	Chromosome
Halof_med_ATCC_33500_GCF_005406325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/406/325/GCF_005406325.1_ASM540632v1	Haloferax mediterranei	Complete Genome
Halof_vol_DS2_GCF_000025685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/685/GCF_000025685.1_ASM2568v1	Haloferax volcanii	Complete Genome
Halog_bor_DSM_11551_GCF_000172995_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/172/995/GCF_000172995.2_ASM17299v2	Halogeometricum borinquense	Complete Genome
Halog_bor_GCF_010692885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/692/885/GCF_010692885.1_ASM1069288v1	Halogeometricum borinquense	Complete Genome
Halom_muk_DSM_12286_GCF_000023965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/965/GCF_000023965.1_ASM2396v1	Halomicrobium mukohataei	Complete Genome
Halom_muk_GCF_004803735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/803/735/GCF_004803735.1_ASM480373v1	Halomicrobium mukohataei	Complete Genome
Halop_aer_GCF_003856835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/835/GCF_003856835.1_ASM385683v1	Haloplanus aerogenes	Complete Genome
Halop_ral_GCF_009762275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/275/GCF_009762275.1_ASM976227v1	Haloplanus rallus	Complete Genome
Halop_rubi_GCF_003342675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/342/675/GCF_003342675.1_ASM334267v1	Haloplanus rubicundus	Complete Genome
Halop_rubi_GCF_003342695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/342/695/GCF_003342695.1_ASM334269v1	Haloplanus rubicundus	Complete Genome
Haloq_wal_C23_GCF_000237865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/865/GCF_000237865.1_ASM23786v1	Haloquadratum walsbyi	Complete Genome
Haloq_wal_DSM_16790_GCF_000009185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/185/GCF_000009185.1_ASM918v1	Haloquadratum walsbyi	Complete Genome
Halorh_tia_SARL4B_GCF_000470655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/470/655/GCF_000470655.1_HATI1	Halorhabdus tiamatea	Complete Genome
Halorh_uta_DSM_12940_GCF_000023945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/945/GCF_000023945.1_ASM2394v1	Halorhabdus utahensis	Complete Genome
Haloru_halophilus_GCF_008831545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/831/545/GCF_008831545.1_ASM883154v1	Halorussus halophilus	Complete Genome
Halosic_urm_GCF_020217425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/217/425/GCF_020217425.1_ASM2021742v1	Halosiccatus urmianus	Complete Genome
Halosim_litore_GCF_016065055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/065/055/GCF_016065055.1_ASM1606505v1	Halosimplex litoreum	Complete Genome
Halosim_pel_GCF_013415905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/415/905/GCF_013415905.1_ASM1341590v1	Halosimplex pelagicum	Complete Genome
Halosim_rubr_GCF_013415885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/415/885/GCF_013415885.1_ASM1341588v1	Halosimplex rubrum	Complete Genome
Meta_cup_Ar_4_GCF_000204925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/925/GCF_000204925.1_ASM20492v1	Metallosphaera cuprina	Complete Genome
Meta_hak_JCM_8857_DSM_7519_GCF_003201675_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/201/675/GCF_003201675.2_ASM320167v2	Metallosphaera hakonensis	Complete Genome
Meta_pru_GCF_005222525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/222/525/GCF_005222525.1_ASM522252v1	Metallosphaera prunae	Complete Genome
Meta_sed_GCF_000747605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/605/GCF_000747605.1_ASM74760v1	Metallosphaera sedula	Chromosome
Meta_sed_GCF_001266655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/655/GCF_001266655.1_ASM126665v1	Metallosphaera sedula	Complete Genome
Meta_sed_GCF_001266675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/675/GCF_001266675.1_ASM126667v1	Metallosphaera sedula	Complete Genome
Meta_sed_GCF_001266695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/695/GCF_001266695.1_ASM126669v1	Metallosphaera sedula	Complete Genome
Meta_sed_GCF_001266715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/715/GCF_001266715.1_ASM126671v1	Metallosphaera sedula	Complete Genome
Meta_sed_GCF_001266735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/735/GCF_001266735.1_ASM126673v1	Metallosphaera sedula	Complete Genome
Meta_ten_GCF_013343295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/295/GCF_013343295.1_ASM1334329v1	Metallosphaera tengchongensis	Complete Genome
Methanoc_bur_DSM_6242_GCF_000013725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/725/GCF_000013725.1_ASM1372v1	Methanococcoides burtonii	Complete Genome
Methanoc_met_MM1_GCF_000970325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/325/GCF_000970325.1_ASM97032v1	Methanococcoides methylutens	Complete Genome
Methanohalob_eve_Z_7303_GCF_000196655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/655/GCF_000196655.1_ASM19665v1	Methanohalobium evestigatum	Complete Genome
Methanohalop_halophilus_GCF_001889405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/405/GCF_001889405.1_ASM188940v1	Methanohalophilus halophilus	Complete Genome
Methanohalop_mah_DSM_5219_GCF_000025865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/865/GCF_000025865.1_ASM2586v1	Methanohalophilus mahii	Complete Genome
Methanohalop_por_GCF_002761295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/761/295/GCF_002761295.1_ASM276129v1	Methanohalophilus portucalensis	Chromosome
Methanol_zin_GCF_013388255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/255/GCF_013388255.1_ASM1338825v1	Methanolobus zinderi	Complete Genome
Methanom_hol_DSM_15978_GCF_000328665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/665/GCF_000328665.1_ASM32866v1	Methanomethylovorans hollandica	Complete Genome
Methanosal_zhi_DSM_4017_GCF_000217995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/995/GCF_000217995.1_ASM21799v1	Methanosalsum zhilinae	Complete Genome
Methanosar_ace_C2A_GCF_000007345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/345/GCF_000007345.1_ASM734v1	Methanosarcina acetivorans	Complete Genome
Methanosar_bark_227_GCF_000970065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/065/GCF_000970065.1_ASM97006v1	Methanosarcina barkeri	Complete Genome
Methanosar_bark_3_GCF_000970305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/305/GCF_000970305.1_ASM97030v1	Methanosarcina barkeri	Complete Genome
Methanosar_bark_CM1_GCF_001027005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/005/GCF_001027005.1_ASM102700v1	Methanosarcina barkeri	Complete Genome
Methanosar_bark_MS_GCF_000970025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/025/GCF_000970025.1_ASM97002v1	Methanosarcina barkeri	Complete Genome
Methanosar_bark_Wiesmoor_GCF_000969985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/985/GCF_000969985.1_ASM96998v1	Methanosarcina barkeri	Complete Genome
Methanosar_fla_GCF_001304615_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/304/615/GCF_001304615.2_ASM130461v2	Methanosarcina flavescens	Complete Genome
Methanosar_horo_HB_1_JCM_15518_GCF_000970285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/285/GCF_000970285.1_ASM97028v1	Methanosarcina horonobensis	Complete Genome
Methanosar_lac_Z_7289_GCF_000970265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/265/GCF_000970265.1_ASM97026v1	Methanosarcina lacustris	Complete Genome
Methanosar_maz_C16_GCF_000970245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/245/GCF_000970245.1_ASM97024v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_GCF_005485005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/485/005/GCF_005485005.1_ASM548500v1	Methanosarcina mazei	Chromosome
Methanosar_maz_GCF_010706455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/706/455/GCF_010706455.1_ASM1070645v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_GCF_019669945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/669/945/GCF_019669945.1_ASM1966994v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_Go1_GCF_000007065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/065/GCF_000007065.1_ASM706v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_LYC_GCF_000970225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/225/GCF_000970225.1_ASM97022v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_S_6_GCF_000970205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/205/GCF_000970205.1_ASM97020v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_SarPi_GCF_000970185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/185/GCF_000970185.1_ASM97018v1	Methanosarcina mazei	Complete Genome
Methanosar_maz_WWM610_GCF_000970165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/165/GCF_000970165.1_ASM97016v1	Methanosarcina mazei	Complete Genome
Methanosar_sici_C2J_GCF_000970145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/145/GCF_000970145.1_ASM97014v1	Methanosarcina siciliae	Complete Genome
Methanosar_sici_HI350_GCF_000970125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/125/GCF_000970125.1_ASM97012v1	Methanosarcina siciliae	Complete Genome
Methanosar_sici_T4_M_GCF_000970085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/085/GCF_000970085.1_ASM97008v1	Methanosarcina siciliae	Complete Genome
Methanosar_the_CHTI_55_GCF_000969925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/925/GCF_000969925.1_ASM96992v1	Methanosarcina thermophila	Complete Genome
Methanosar_the_TM_1_GCF_000969885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/885/GCF_000969885.1_ASM96988v1	Methanosarcina thermophila	Complete Genome
Methanosar_vac_Z_761_GCF_000969905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/905/GCF_000969905.1_ASM96990v1	Methanosarcina vacuolata	Complete Genome
Natra_sulfidig_GCF_017094485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/485/GCF_017094485.1_ASM1709448v1	Natranaeroarchaeum sulfidigenum	Complete Genome
Natro_halophila_GCF_013391085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/391/085/GCF_013391085.1_ASM1339108v1	Natronomonas halophila	Complete Genome
Natro_moo_8_8_11_GCF_000591055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/591/055/GCF_000591055.1_ASM59105v1	Natronomonas moolapensis	Complete Genome
Natro_pha_DSM_2160_GCF_000026045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/045/GCF_000026045.1_ASM2604v1	Natronomonas pharaonis	Complete Genome
Natro_salina_GCF_013391105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/391/105/GCF_013391105.1_ASM1339110v1	Natronomonas salina	Complete Genome
Pa_pac_DY20341_GCF_000725425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/725/425/GCF_000725425.1_ASM72542v1	Palaeococcus pacificus	Complete Genome
Py_aby_GE5_GCF_000195935_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/935/GCF_000195935.2_ASM19593v2	Pyrococcus abyssi	Complete Genome
Py_fur_COM1_GCF_000275605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/605/GCF_000275605.1_ASM27560v1	Pyrococcus furiosus	Complete Genome
Py_fur_DSM_3638_GCF_000007305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/305/GCF_000007305.1_ASM730v1	Pyrococcus furiosus	Complete Genome
Py_fur_DSM_3638_GCF_008245085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/245/085/GCF_008245085.1_ASM824508v1	Pyrococcus furiosus	Complete Genome
Py_hori_OT3_GCF_000011105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/105/GCF_000011105.1_ASM1110v1	Pyrococcus horikoshii	Complete Genome
Py_kuk_GCF_001577775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/577/775/GCF_001577775.1_ASM157777v1	Pyrococcus kukulkanii	Complete Genome
Py_yay_CH1_GCF_000215995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/995/GCF_000215995.1_ASM21599v1	Pyrococcus yayanosii	Complete Genome
Sac_cal_GCF_020886315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/886/315/GCF_020886315.1_ASM2088631v1	Saccharolobus caldissimus	Complete Genome
Sac_shi_B12_GCF_019175345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/345/GCF_019175345.1_ASM1917534v1	Saccharolobus shibatae	Complete Genome
Sac_shi_GCF_019175305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/305/GCF_019175305.1_ASM1917530v1	Saccharolobus shibatae	Complete Genome
Sac_shi_GCF_019175325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/325/GCF_019175325.1_ASM1917532v1	Saccharolobus shibatae	Complete Genome
Sac_sol_GCF_000968355_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/355/GCF_000968355.2_ASM96835v2	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_000968395_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/395/GCF_000968395.2_ASM96839v2	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_000968435_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/435/GCF_000968435.2_ASM96843v2	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/095/GCF_003852095.1_ASM385209v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/115/GCF_003852115.1_ASM385211v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/135/GCF_003852135.1_ASM385213v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/155/GCF_003852155.1_ASM385215v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/175/GCF_003852175.1_ASM385217v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/195/GCF_003852195.1_ASM385219v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_003852215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/215/GCF_003852215.1_ASM385221v1	Saccharolobus solfataricus	Complete Genome
Sac_sol_GCF_900079115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/115/GCF_900079115.1_SSOP1	Saccharolobus solfataricus	Complete Genome
Sac_sol_P2_GCF_000007005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/005/GCF_000007005.1_ASM700v1	Saccharolobus solfataricus	Complete Genome
Sal_jap_GCF_020614395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/614/395/GCF_020614395.1_ASM2061439v1	Salarchaeum japonicum	Complete Genome
St_azo_GCF_009729035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/729/035/GCF_009729035.1_ASM972903v1	Stygiolobus azoricus	Complete Genome
Sulfod_acidip_GCF_003967175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/967/175/GCF_003967175.1_Sacidi_1.0	Sulfodiicoccus acidiphilus	Complete Genome
Sulfol_acido_DSM_639_GCF_000012285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/285/GCF_000012285.1_ASM1228v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_GCF_001481595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/595/GCF_001481595.1_ASM148159v1	Sulfolobus acidocaldarius	Chromosome
Sulfol_acido_GCF_001481635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/635/GCF_001481635.1_ASM148163v1	Sulfolobus acidocaldarius	Chromosome
Sulfol_acido_GCF_002215405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/405/GCF_002215405.1_ASM221540v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_GCF_002215445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/445/GCF_002215445.1_ASM221544v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_GCF_002215485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/485/GCF_002215485.1_ASM221548v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_GCF_002215525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/525/GCF_002215525.1_ASM221552v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_GCF_002215565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/565/GCF_002215565.1_ASM221556v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_N8_GCF_000340315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/315/GCF_000340315.1_ASM34031v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_acido_Ron12_I_GCF_000338775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/775/GCF_000338775.1_ASM33877v1	Sulfolobus acidocaldarius	Complete Genome
Sulfol_isl_HVE10_4_GCF_000189575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/575/GCF_000189575.1_ASM18957v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_LAL14_1_GCF_000364745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/364/745/GCF_000364745.1_ASM36474v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_L_D_8_5_GCF_000024305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/305/GCF_000024305.1_ASM2430v1	Sulfolobus islandicus	Chromosome
Sulfol_isl_L_S_2_15_GCF_000022385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/385/GCF_000022385.1_ASM2238v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_M_14_25_GCF_000022405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/405/GCF_000022405.1_ASM2240v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_M_16_23_GCF_000245175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/175/GCF_000245175.1_ASM24517v2	Sulfolobus islandicus	Chromosome
Sulfol_isl_M_16_27_GCF_000022425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/425/GCF_000022425.1_ASM2242v1	Sulfolobus islandicus	Complete Genome
Sulfol_isl_M_16_2_GCF_000245095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/095/GCF_000245095.1_ASM24509v2	Sulfolobus islandicus	Chromosome
