#name	ftp_path	organism	assembly_level
Ps_aer_GCF_001721825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/825/GCF_001721825.1_ASM172182v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001721845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/845/GCF_001721845.1_ASM172184v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001722005_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/005/GCF_001722005.2_ASM172200v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001722025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/025/GCF_001722025.1_ASM172202v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001722045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/045/GCF_001722045.1_ASM172204v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001729505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/729/505/GCF_001729505.1_ASM172950v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001750705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/705/GCF_001750705.1_ASM175070v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001792835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/835/GCF_001792835.1_ASM179283v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001792855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/855/GCF_001792855.1_ASM179285v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001792875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/875/GCF_001792875.1_ASM179287v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001870265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/265/GCF_001870265.1_ASM187026v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001874465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/465/GCF_001874465.1_ASM187446v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001879525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/879/525/GCF_001879525.1_ASM187952v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001900195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/195/GCF_001900195.1_ASM190019v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001900225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/225/GCF_001900225.1_ASM190022v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_001900265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/265/GCF_001900265.1_ASM190026v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002075065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/075/065/GCF_002075065.1_ASM207506v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002085605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/085/605/GCF_002085605.1_ASM208560v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002085755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/085/755/GCF_002085755.1_ASM208575v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002104595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/104/595/GCF_002104595.1_ASM210459v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002104615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/104/615/GCF_002104615.1_ASM210461v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002192475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/475/GCF_002192475.1_ASM219247v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002192495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/495/GCF_002192495.1_ASM219249v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002205335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/335/GCF_002205335.1_ASM220533v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002205355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/355/GCF_002205355.1_ASM220535v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002205375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/375/GCF_002205375.1_ASM220537v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002208645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/208/645/GCF_002208645.1_ASM220864v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002215345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/345/GCF_002215345.1_ASM221534v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002223805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/223/805/GCF_002223805.1_ASM222380v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002237405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/405/GCF_002237405.1_ASM223740v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002237425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/425/GCF_002237425.1_ASM223742v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002287725_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/287/725/GCF_002287725.2_ASM228772v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002411865_3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/411/865/GCF_002411865.3_ASM241186v3	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002442855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/442/855/GCF_002442855.1_ASM244285v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002753655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/753/655/GCF_002753655.1_ASM275365v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/825/GCF_002812825.1_ASM281282v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/845/GCF_002812845.1_ASM281284v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/865/GCF_002812865.1_ASM281286v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/885/GCF_002812885.1_ASM281288v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812905_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/905/GCF_002812905.2_ASM281290v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002812925_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/925/GCF_002812925.2_ASM281292v3	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002946935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/946/935/GCF_002946935.1_ASM294693v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/515/GCF_002968515.1_ASM296851v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/585/GCF_002968585.1_ASM296858v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/655/GCF_002968655.1_ASM296865v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/695/GCF_002968695.1_ASM296869v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/755/GCF_002968755.1_ASM296875v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002968955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/955/GCF_002968955.1_ASM296895v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_002997005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/997/005/GCF_002997005.1_ASM299700v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003025345_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/345/GCF_003025345.2_ASM302534v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003028335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/028/335/GCF_003028335.1_ASM302833v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003052005_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/052/005/GCF_003052005.2_ASM305200v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003060845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/060/845/GCF_003060845.1_ASM306084v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003073615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/615/GCF_003073615.1_ASM307361v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003073695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/695/GCF_003073695.1_ASM307369v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003073735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/735/GCF_003073735.1_ASM307373v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003073795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/795/GCF_003073795.1_ASM307379v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003073895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/895/GCF_003073895.1_ASM307389v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003193645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/193/645/GCF_003193645.1_ASM319364v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003194245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/194/245/GCF_003194245.1_ASM319424v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003204335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/204/335/GCF_003204335.1_ASM320433v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003206535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/206/535/GCF_003206535.1_ASM320653v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003288335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/335/GCF_003288335.1_ASM328833v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003288355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/355/GCF_003288355.1_ASM328835v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003288435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/435/GCF_003288435.1_ASM328843v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003319235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/319/235/GCF_003319235.1_ASM331923v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003332705_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/332/705/GCF_003332705.2_ASM333270v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003369735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/735/GCF_003369735.1_ASM336973v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003369755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/755/GCF_003369755.1_ASM336975v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003369775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/775/GCF_003369775.1_ASM336977v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003408495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/408/495/GCF_003408495.1_ASM340849v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003411785_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/411/785/GCF_003411785.2_ASM341178v2	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003429185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/185/GCF_003429185.1_ASM342918v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003429205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/205/GCF_003429205.1_ASM342920v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003433235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/433/235/GCF_003433235.1_ASM343323v1	Pseudomonas aeruginosa	Complete Genome
Ps_aer_GCF_003571505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/571/505/GCF_003571505.1_ASM357150v1	Pseudomonas aeruginosa	Complete Genome
